"RMSD","F1","F2","F3","F4","F5","F6","F7","F8","F9"
10.61,8459.52,1767.71,0.20896,87.7866,1178701.5989,121.878,3505.47,153,34.9027
11.115,11072.8,3828.29,0.34573,99.4924,1560060.7489,139.234,4941.51,114,30.9175
16.058,7941.42,2867.81,0.36112,73.9316,1118423.7218,128.684,3761.5,56,35.6088
5.565,14489.8,5690.06,0.39269,188.382,1890957.5536,261.601,5168.25,64,24.5252
6.214,14938,5565.07,0.37254,163.84,2122238.0677,258.064,4432.92,119,31.1248
7.348,14282.2,5277.4,0.3695,196.255,1855787.6855,257.664,5150.22,91,30.5724
9.938,5427.58,1550.83,0.28573,35.4273,736910.6702,74.5253,2132.79,14,41.1888
18.263,8561.77,2977.3,0.34774,67.8661,1147264.5258,135.732,5149.86,60,33.1307
11.125,4946.79,2343.23,0.47368,46.8471,708395.9014,83.3137,2439.97,53,42.1104
17.375,13723,5296.65,0.38596,132.737,1949567.3872,213.975,5360.47,164,26.0496
7.513,7248.31,1449.26,0.19994,72.0721,989133.831,85.5398,3170.46,29,37.4436
15.543,15964.6,5053.23,0.31652,167.289,2250992.0779,206.295,6738.22,163,26.768
1.461,15072.7,3935.41,0.26109,187.275,2122664.4789,215.985,5716.24,63,23.0044
1.448,6075.46,2062.44,0.33947,57.577,845096.4835,88.3202,2704.7,42,40.3816
8.62,4178.11,1734.66,0.41517,26.3292,576106.2427,56.372,1808.02,10,44.7407
18.006,10390.8,3242.43,0.31204,106.292,1498422.3239,149.124,4241.78,157,30.6478
4.389,12771.1,4182.8,0.32752,111.855,1841679.6553,193.744,4429.34,27,34.0491
1.536,7156.07,1738.45,0.24293,82.3385,997519.1511,111.361,3844.66,21,36.19
8.572,6189.04,1558.47,0.25181,55.3792,864219.1,71.6024,3362.22,58,38.0033
13.091,6013.05,1406.93,0.23397,53.6625,836257.949,65.6661,2482.92,43,41.2907
3.553,17158,5056.73,0.29471,157.182,2356784.51,244.468,5689.36,173,22.1685
11.465,4127.86,1206.08,0.29218,34.8092,564009.5753,50.9004,1392.96,32,44.4537
12.88,11943.5,3294.08,0.2758,148.516,1611634.8207,169.007,4995.72,60,29.3369
2.511,16542.9,5359.32,0.32396,212.236,2183098.8601,254.45,6189.14,255,21.4804
16.339,16497.8,4519.77,0.27396,176.223,2382391.9121,233.781,5038.7,225,26.4296
11.337,5607.72,1990.18,0.3549,45.2726,778895.2612,86.2333,2879.37,62,40.9979
19.909,7486.82,2116.39,0.28268,67.8174,1059444.8221,94.7906,4157.72,31,34.6573
16.175,8701.98,2748.86,0.31588,73.8228,1225171.678,119.191,3442.6,10,34.994
14.877,7552.92,2398.04,0.31749,94.8429,1046481.753,111.625,3806.74,107,27.3118
5.819,15372.1,5430.09,0.35324,154.05,2149398.0524,199.376,5391.78,45,27.2964
14.8,11269.7,3150.02,0.27951,111.986,1630218.706,135.682,4140.79,82,46.5464
1.596,15539.2,5148.44,0.33131,217.71,2160210.5723,248.527,5357.11,282,24.7704
16.47,10864.9,3344.16,0.30779,62.6717,1551894.2816,135.533,5377.78,44,39.1281
1.484,6746.75,2514.55,0.3727,80.0423,911970.3289,100.397,3276.33,69,38.9515
2.508,16601.3,4012.97,0.24172,234.765,2355721.2453,276.732,5539.16,91,22.1816
14.974,7197.35,1574.78,0.21879,65.5419,1010301.6749,84.5877,3041.95,41,36.6283
8.366,7305.01,1288.31,0.17635,72.2841,976477.3019,87.5436,3195.32,34,37.9754
17.634,3886.44,899.37,0.23141,30.5525,556803.8681,42.3775,1159.5,32,44.899
12.811,12547.4,4789.37,0.3817,95.5433,1762438.1286,199.062,5875.19,100,34.3248
2.739,6682.21,1430.35,0.21405,73.1895,882407.1439,93.1859,3513.14,69,38.3471
14.258,8308.98,2271.95,0.27343,89.8668,1172947.0335,108.935,3110.28,63,37.2977
18.983,10205.2,3688.65,0.36144,102.59,1427330.9913,166.348,4483.69,115,31.062
17.237,15808.7,4769.15,0.30167,151.179,2136340.6512,266.749,5037.89,90,22.19
3.777,7410.13,1769.57,0.2388,67.155,1011109.1365,100.171,3118.6,44,37.8129
2.39,6282.4,1630.85,0.25959,54.852,876912.0007,76.1141,3357.92,55,39.0632
10.678,6492.27,2609.46,0.40193,60.2979,911818.7443,90.4511,2800.01,60,40.8118
1.095,7825.98,1608.38,0.20551,74.2263,1118699.5006,109.392,4046.02,104,34.936
12.374,9926.86,3007.43,0.30295,128.563,1404792.3651,158.109,4289.91,92,31.7143
6.536,4347.91,1242.99,0.28588,38.351,597936.7961,60.0219,1458.86,9,44.3003
12.253,9442.18,2696.96,0.28562,81.7235,1305429.4783,124.613,3693.92,3,37.1841
5.88,5261.13,1347.79,0.25617,52.8544,672286.2403,78.0599,3069.11,51,39.2329
6.367,9597.56,3297.93,0.34362,98.2273,1377070.8497,119.271,4137.55,90,33.0083
7.515,8130.52,3024.51,0.37199,67.17,1079320.62,128.804,4009.89,67,33.6722
5.024,8045.38,1941.95,0.24137,91.2353,1086566.3361,120.069,3886.8,28,34.6317
5.337,13989.2,4278.01,0.3058,153.752,1914843.5791,208.278,5631.61,10,33.2055
13.706,10470.5,4255.35,0.40641,86.8856,1470637.6339,157.415,3648.52,70,34.614
0.957,6060.72,1215.62,0.20057,55.9291,831739.4307,77.61,2815.19,17,40.2408
2.059,13408.4,3836.1,0.28609,157.569,1854629.8064,203.765,4815.42,183,26.9281
1.497,5406.33,1264.91,0.23396,68.7865,758265.2297,70.4252,3052.62,12,39.0705
11.996,9050.49,2872.58,0.31739,61.3794,1286973.6942,113.033,4168.84,46,37.0078
4.701,5154.23,1606.7,0.31172,47.8471,729764.0092,69.251,2013.59,10,42.4241
14.473,10016.1,3402.12,0.33966,87.0842,1387420.9727,140.217,4004.7,13,35.7598
1.914,11016.4,3588.75,0.32576,128.487,1485837.4678,167.833,4076.37,56,33.2915
8.355,13196.2,3886.02,0.29448,148.597,1819524.989,196.482,4988.55,76,27.5947
3.505,9186.75,3715.99,0.40449,86.0011,1289319.9964,126.948,3708.31,106,35.0196
3.715,17734.3,6338.51,0.35741,263.032,2381281.0206,334.164,5836.1,297,20.4388
15.776,7293.7,1936.19,0.26546,58.514,1026570.5932,89.7977,2977.66,42,39.1276
7.139,17588.5,6103.97,0.34704,165.653,2422919.3444,228.686,5196.29,71,26.4299
10.859,4642.91,1409.86,0.30365,40.0235,624413.0379,60.81,2716.72,17,40.0204
2.347,9179.39,2778.13,0.30264,91.5632,1299815.261,136.265,3903.4,2,35.2011
2.974,10059.4,2943.09,0.29257,87.2275,1366612.6401,133.805,4137.04,61,35.1023
2.315,12143.8,3169.09,0.26096,155.286,1734584.4294,159.043,4722.79,41,28.313
4.074,7549.23,2665.44,0.35307,62.7807,1072771.5719,104.277,3023.27,38,41.2404
1.006,8182.99,1679.21,0.2052,73.599,1170860.9091,112.478,4058.14,100,34.8785
9.116,7382.91,2299.97,0.31152,76.8378,995649.9412,117.104,3517.84,54,36.5054
17.868,16151.4,5002.35,0.30971,111.602,2306456.2736,206.885,5894.27,97,26.6913
3.637,9264.87,2617.66,0.28253,105.105,1267081.2867,124.707,3877.84,26,34.0712
4.508,8015.19,2255.89,0.28145,83.1462,1135139.7694,113.958,3859.99,70,34.7005
1.206,3657.3,977.6,0.2673,35.7352,519013.4602,40.7863,1780.24,12,44.5339
13.157,8571.74,2718.01,0.31708,61.372,1180774.7904,132.037,4332.09,53,33.5704
3.865,9078.35,2218.29,0.24434,86.5355,1296893.6293,110.975,4592.81,33,33.5322
20.55,12613.5,4069.72,0.32264,153.499,1794409.9539,189.232,4758.32,62,29.4247
10.477,16445,5574.31,0.33896,158.364,2350530.1512,235.986,5630.21,142,23.2699
2.579,11833.2,2895.98,0.24473,142.708,1586576.5096,176.333,4628.66,74,30.8894
2.985,10375.9,3200.93,0.30849,98.0398,1448797.8282,140.791,3906.33,24,34.7864
16.838,8233.04,3134.85,0.38076,68.8043,1137146.605,120.483,3665.56,50,36.666
15.558,7310.6,1777.62,0.24315,55.2979,965780.19,88.1795,3089.84,43,39.3512
1.895,13171.1,3401.62,0.25826,193.638,1795174.2535,212.616,4566.99,186,28.8806
3.326,6683.57,1886.99,0.28233,65.6556,892603.1103,83.8139,2801.29,41,38.1765
15.997,4090.56,1390.8,0.34,36.7451,578071.2334,47.2356,1417.98,39,44.2824
12.033,6773.25,2735.07,0.4038,37.522,950900.7182,94.6158,3143.24,49,38.4291
12.908,7494.51,3130.41,0.41769,74.6715,1041608.1249,111.984,3302.97,32,37.8266
2.027,5768.63,1967.56,0.34107,70.2113,798661.4234,91.1312,2980.75,30,40.4951
14.073,7801.51,2900.12,0.37173,64.8964,988592.1266,135.007,3030.65,47,39.8154
2.423,9683.16,2221.19,0.22938,108.376,1360736.0753,151.739,4164.68,60,33.7409
1.634,9368.57,2499.33,0.26677,105.538,1299864.7517,143.295,3740.6,21,34.3034
3.513,10356.3,4110.42,0.3969,66.3748,1358843.0014,177.129,11423.02,61,39.4639
0.959,23198.5,5450.32,0.23494,318.948,3196360.4272,401.845,6235.43,150,19.8688
2.803,9030.4,3017.11,0.3341,86.4337,1278293.7983,128.754,3414.63,7,35.7583
9.121,7127.56,1706.66,0.23944,61.9446,960021.1287,85.3673,3574.68,15,34.4737
1.823,13159.4,3475.55,0.26411,198.786,1810053.6735,204.167,4551.13,172,29.1875
1.854,8640.83,2185.11,0.25288,86.3287,1244366.828,117.746,3916.47,3,34.6172
1.791,7739.17,1979.66,0.25579,88.0217,1087290.0102,109.093,3884.18,20,35.5217
2.064,7973.72,2409,0.30211,91.5954,1123329.2572,117.259,3547.3,91,36.9422
2.308,18778.5,6297.56,0.33536,236.268,2567938.7917,278.728,5672.59,128,22.9689
8.187,7542.06,2344.74,0.31088,79.6724,1004934.8129,104.43,3086.13,81,39.1724
8.838,7969.49,2065.17,0.25913,74.4118,1113411.5054,96.7717,3341.83,47,38.5583
20.073,14301,5267.92,0.36836,162.109,2006013.2531,235.802,4869.73,125,28.3961
15.314,8773.65,3718.99,0.42388,69.3854,1226247.1623,133.382,3265.79,51,37.381
1.37,9988.4,3115.38,0.31189,94.7504,1392831.2954,144.319,4243.18,37,34.239
9.117,16593.2,5315.13,0.32031,190.216,2345755.1798,247.972,4834.44,64,27.262
3.001,16106.9,5757.3,0.35744,187.328,2119995.9163,235.477,4347.61,117,30.4082
4.225,5200.66,1831.66,0.35219,49.6073,729116.4307,71.6841,2212.11,21,46.5464
8.335,8629.86,1956.94,0.22676,88.5582,1181383.6204,95.9025,4038.16,20,33.8683
17.312,10309.6,5254.45,0.50966,88.5614,1272060.2898,207.738,3368.36,83,37.5778
5.402,12281.7,4556.6,0.371,158.701,1688734.2602,220.179,5044.22,90,27.1252
15.074,7657.6,1573.18,0.20544,69.6586,1057708.0697,102.175,3386.94,68,37.9279
1.719,11604.3,3008.75,0.25927,148.251,1655897.013,172.463,4698.39,27,28.8761
14.051,6582.15,2413.51,0.36667,47.159,931692.6472,94.8784,3228.29,71,39.1379
17.094,4092.52,934.49,0.22834,32.4958,586214.5072,43.5158,1176.24,38,45.518
1.724,4152.09,1285.5,0.3096,35.8616,566627.9253,49.7412,1431.53,17,44.1698
1.918,5853.68,2028.56,0.34654,74.906,807939.5775,86.0887,3043.02,36,39.7585
5.673,5793.29,1576.85,0.27218,50.1147,802038.8975,73.3571,2817.01,29,40.4746
1.057,9788.18,2316.48,0.23666,125.76,1356919.0153,156.521,4593,74,30.2307
1.661,7106.83,2295.47,0.32299,61.2063,956901.7587,104.3,3121.17,24,40.1306
14.058,8007.78,3165.47,0.39529,75.2841,1103215.4056,125.224,3083.78,43,38.7153
4.405,7869.26,1887.23,0.23982,84.1792,1096496.1551,111.478,3921.39,98,34.7233
13.704,8657.76,2778.4,0.32091,73.7223,1220604.1071,119.746,3480.13,27,37.311
4.026,13482.9,3859.86,0.28627,161.096,1924343.3212,210.963,4536.69,44,28.5654
2.163,11163.7,3663.63,0.32817,129.592,1565939.457,170.526,4123.67,46,31.4472
2.376,7236.24,2546.71,0.35193,78.8876,1007749.5148,99.6016,3655.66,25,35.9002
15.146,5959.02,2439.19,0.40932,41.0724,817528.6191,87.7173,2334.3,45,42.3965
1.772,6065.35,1560.56,0.25729,53.364,841209.9076,74.1344,3249.14,49,38.8499
1.467,14706.9,3155.97,0.21459,166.649,2063574.2825,206.341,4137.37,143,31.7207
3.929,8416.37,2940.2,0.34934,84.6528,1148737.8952,122.413,3784.93,27,37.3082
1.788,8450.72,1908.1,0.22579,104.185,1175607.7279,128.07,3706.47,17,33.963
6.561,15491.6,4875.71,0.31473,197.301,2104774.2924,275.896,5237.49,98,25.4196
2.185,4564.31,1393.63,0.30533,37.4951,616454.428,57.2619,1447.5,19,44.6019
10.262,6588.1,2329.6,0.3536,62.9884,878562.8786,102.392,2777.68,42,38.5626
11.951,13406.2,4073.15,0.30382,137.28,1869508.7567,194.878,4840.09,77,27.2137
20.806,5679.51,2138.46,0.37652,14.6087,776423.924,75.851,3334.88,41,40.9088
2.137,10041.7,2798.43,0.27868,117.581,1396078.8408,148.349,4308.84,55,34.5838
1.997,7717.7,2554.71,0.33101,90.5386,1036892.9853,122.295,3200.7,84,38.778
3.04,14201.7,5019.13,0.35341,176.191,1978045.0028,207.531,4919.91,110,27.8001
1.285,10379,2253.85,0.21715,120.371,1417335.7129,168.717,3866.68,52,33.4296
1.531,13004.3,2734.81,0.2103,174.227,1835906.6152,197.952,4024.31,138,32.3145
3.308,18840.8,6846.74,0.36339,302.945,2497283.9277,233.199,8276.05,82,24.0361
12.107,10486.5,3933.65,0.37511,91.5723,1482544.2792,134.851,4071.29,41,35.93
2.029,13834.3,3890.46,0.28121,191.847,1887895.093,210.363,4623.83,184,28.5093
1.969,6869.47,1921.88,0.27977,67.5066,945373.073,87.2108,3035.73,45,39.8016
20.74,14147.4,6002.25,0.42426,163.438,1924809.8428,325.094,4935.03,152,27.2669
13.511,9794.12,4155.55,0.42429,77.329,1324435.4877,151.406,4129.85,31,39.4333
16.465,18145.7,5469.3,0.30141,122.109,2572473.1775,223.097,5777.64,156,26.8558
8.636,5855.49,2098.18,0.35832,52.6724,774930.162,92.6907,2889.68,61,40.2764
1.979,10635.6,2810.17,0.26422,140.779,1424834.0644,189.777,4397.34,62,31.3099
14.465,8820.9,3424.3,0.3882,71.2976,1213239.1506,138.514,3514.41,27,36.5319
4.125,12519.4,3773.42,0.3014,163.416,1725135.151,213.94,4626.09,117,29.5233
7.405,7522.52,2139.22,0.28437,60.3221,1023396.6159,98.8456,4231.47,40,34.9886
10.21,5784.41,1871.81,0.32359,53.9921,803851.4219,73.0605,2715.72,37,40.6696
10.103,14634,5314.71,0.36317,196.907,1972098.3822,248.969,5175.85,116,25.6282
15.773,19073.7,5206.72,0.27297,176.976,2705195.4891,251.206,5812.99,209,22.7811
14.303,6218.18,2145.62,0.34505,56.9528,874946.4651,90.9795,2643.01,68,41.2102
1.757,5955.41,1337.25,0.22454,57.3299,807662.3485,80.5002,2767.3,21,37.9088
14.841,7476.58,2345.73,0.31374,56.7271,1020919.9222,94.3629,3119.65,30,42.3707
4.121,9210.75,2409.21,0.26156,72.362,1256591.6489,121.484,3780.46,39,35.3156
1.799,6861.72,2175.62,0.31706,65.5087,922063.5816,98.2329,3282.97,14,39.6332
2.03,8038.88,2718.8,0.3382,67.4519,1099764.577,108.817,3439.06,47,37.6532
2.477,10939.5,2833.81,0.25904,120.556,1502379.1669,164.944,3601.59,22,34.7942
1.135,6422.62,1364.89,0.21251,56.0097,881324.1242,84.6604,2806.79,18,40.5964
1.736,11859.7,3162.65,0.26667,149.541,1693637.5621,178.959,4678.15,24,28.9805
1.871,7950.07,2569.57,0.32321,94.2111,1068929.4969,127.66,3137.72,81,39.0227
2.62,19839.3,6440.49,0.32463,263.626,2676354.4904,321.82,5800.9,310,20.9243
13.464,8193.99,2010.63,0.24537,62.9231,1167260.3721,95.9572,3091.2,35,37.9995
11.976,5439.4,2140.6,0.39353,46.5738,775827.5389,93.1329,2553.98,64,41.3422
2.138,7222.22,2429.85,0.33644,81.7649,1005226.5567,96.5516,3806.72,26,36.4037
12.874,5344.21,1904.14,0.35629,50.6656,787889.6071,86.481,2147.41,62,43.1895
18.672,8819.9,2584.5,0.29303,97.0445,1160284.5218,124.135,3675.11,115,37.3358
3.377,19826.4,6903.82,0.34821,115.838,2741719.1626,309.996,25447.58,81,32.3835
12.752,6561.61,2808.5,0.42801,65.488,899938.7772,105.584,3374.8,67,38.3884
1.54,5023.48,1694.55,0.33732,49.3728,701712.0602,67.7451,2178.94,28,42.742
3.901,7433.37,2354.14,0.31669,64.4121,987104.3311,96.239,3776.44,66,37.6351
13.417,5359.61,1851.5,0.34545,38.5874,726352.0334,78.4697,1991.35,13,43.6206
0,7914.93,1977.02,0.24978,81.2492,1047497.5766,113.088,3760.15,5,37.3277
1.558,11717.6,2249.21,0.19195,160.545,1646647.6378,176.957,4620.74,146,29.9724
4.741,9347.51,2964.02,0.31709,100.423,1290769.8463,147.081,3790.13,37,34.9258
3.142,14461,4108.83,0.28413,175.272,2021364.6071,243.088,4497.31,33,29.7835
2.369,5909.9,1589.78,0.269,60.505,741423.1277,89.0334,3109.79,20,39.3532
1.78,6899.11,2191.7,0.31767,64.5883,935337.9916,100.761,3051.48,28,40.2858
0.756,14598.6,4266.15,0.29223,196.08,2031442.6195,220.975,5619.03,139,22.7891
14.504,7735.99,1611.99,0.20837,67.5533,1072833.536,96.1521,3274.38,67,38.4507
2.999,7014.51,2991.8,0.42651,74.2372,997588.1737,116.236,3202.54,44,38.1405
1.763,10486,2349.54,0.22406,128.211,1457748.3838,165.911,3945.3,72,33.1271
1.406,6019.37,1286.39,0.2137,53.7668,826672.6259,84.0112,2714.26,19,40.636
1.849,15110.2,4536.95,0.30025,180.957,2090120.896,240.975,5346.14,167,24.6921
17.649,12067.2,3433.09,0.28449,107.038,1749610.9146,164.558,4571.41,106,33.0087
1.737,8092.55,2690.73,0.33249,67.6776,1103041.8121,108.716,3457.7,43,37.5605
4.218,15605.6,5925.61,0.37971,137.198,2166178.8208,249.541,4460.09,164,29.5724
13.576,11330.2,3237.86,0.28577,105.257,1555912.6246,129.078,4988,34,30.7888
10.781,11546,3687.12,0.31934,118.692,1643943.2509,196.675,4308.79,46,32.2333
2.432,4481.55,949.37,0.21183,45.252,607662.283,69.3909,2628.28,13,43.0552
5.05,12721.4,3718.6,0.29231,115.523,1714536.8622,202.306,4449.89,122,30.9234
13.616,7314.82,2302.27,0.31474,60.0855,989853.3737,103.05,3505.64,64,38.8111
15.14,13742.3,4626.31,0.33664,171.907,1953176.9704,241.778,5130.51,67,21.1533
9.566,6579.29,1892.6,0.28766,32.7293,890808.3833,90.1349,2602.52,58,37.7948
11.194,17622.8,7915.32,0.44915,132.952,2434134.1853,292.021,14293.09,128,31.7413
20.556,15939.2,6928.46,0.43468,211.031,2150625.1149,294.004,5482.91,263,23.3537
5.008,10786.3,3611.68,0.33483,116.693,1516389.8654,162.406,4460.65,64,33.0667
11.827,14486.1,5791.26,0.39978,162.299,2027594.5067,227.852,5007.84,154,27.5946
16.933,6873.6,1401.06,0.20383,63.3109,960316.0985,84.9051,2909.23,41,41.0086
16.269,7894.96,2422.3,0.30681,94.047,1068697.9312,104.415,3400.1,23,31.802
3.645,9288.13,3922.45,0.4223,82.3885,1298438.6459,133.667,3661.29,114,35.1927
3.051,12590.5,3752.71,0.29805,135.072,1773320.1641,177.548,4215.24,48,32.3677
2.219,6619.97,1730.22,0.26136,68.7626,887543.2455,88.9613,2994.93,23,39.0813
13.79,5307.82,1676.65,0.31588,38.9041,732601.1132,62.8569,2284.79,51,42.8832
2.632,6842.89,1927.67,0.2817,69.0171,983105.631,85.9222,3164.33,19,38.8937
2.913,8789.91,1716.09,0.19523,99.7472,1243309.8384,119.973,3834.96,43,35.0838
15.588,7083.84,2189.07,0.30902,53.6175,964112.0864,97.19,2869.96,39,39.3678
11.663,4154.59,1267.12,0.30499,37.4385,562296.4793,52.982,1391.46,32,44.4291
4.899,5037.6,1470.42,0.29188,48.1747,704561.4194,66.9939,2044.57,2,42.1533
2.391,13099.9,4191.48,0.31996,157.419,1854122.6832,234.485,4416.26,99,30.0245
5.765,23739.4,7127.85,0.30025,255.605,3336672.5887,327.817,6327.25,205,22.8652
3.701,6828.43,1601.23,0.23449,70.7276,951389.2347,81.9933,3572.61,55,36.3518
8.182,7237.06,2280.86,0.31516,52.3749,1035587.7419,91.6777,3359.27,13,38.7105
6.443,6175.18,2109.19,0.34155,64.51,824751.5911,100.775,2842.42,37,39.8789
10.453,9511.69,2300.42,0.24185,94.9713,1309784.0796,115.46,4075.43,66,34.5436
19.066,10819.3,3616.39,0.33425,92.916,1524328.793,140.642,3854.96,103,35.1042
3.266,14051.7,4603,0.32757,187.25,1961237.5204,244.902,4338.2,22,27.0253
7.734,16584.4,3887.13,0.23438,207.663,2282421.6112,255.577,5730.95,234,21.5116
18.141,12709.2,4322.8,0.34013,106.219,1847431.1036,173.685,4572.18,120,30.8139
15.999,8224.87,3743.11,0.45509,65.7652,1202502.1434,125.246,3721.42,45,38.9021
14.301,6887.19,1946.29,0.28259,52.0197,979928.7177,93.4246,2423.9,90,41.309
1.889,9102.74,2005.74,0.22034,82.8205,1281169.3911,98.9692,4034.15,21,46.5464
2.532,6096.14,1992.48,0.32684,60.2172,856553.2579,80.6913,2681.92,41,40.1801
18.013,14960.6,5083.09,0.33976,93.9039,1956861.2626,216.834,4647.06,96,28.8525
2.941,13991,3987.88,0.28503,176.182,1962904.6258,239.584,4431.63,18,29.6958
16.536,12068.7,3377.69,0.27987,114.564,1644437.3298,165.767,4782.43,78,30.1594
20.417,14125.3,7007.72,0.49611,141.958,1940200.593,233.414,4325.11,67,28.4733
13.22,5866.48,1513.19,0.25793,64.7946,799830.5325,74.6324,3268.47,86,38.9756
10.779,6137.66,1681.24,0.27392,56.642,835840.0699,77.0299,3090.73,37,39.7056
1.773,7724.68,2521.16,0.32637,72.0986,1040737.9096,132.502,3102.19,74,39.1153
14.768,8728.7,3826.43,0.43837,90.377,1192696.9478,141.47,3837.59,56,37.0265
18.768,15162.7,4566.13,0.30114,118.466,2036915.4718,224.712,4997.88,141,27.3283
1.184,5647.48,1151.92,0.20397,47.4985,809467.3183,69.1663,2873.69,58,39.7991
18,17482.4,4458.56,0.25503,100.664,2410918.7748,294.687,4750.96,69,28.6154
5.576,9122.24,2884.06,0.31615,83.5098,1296891.9208,121.062,3752.14,52,35.9729
1.967,11931.5,4195.92,0.35166,124.508,1658594.1906,196.35,4220.47,38,30.5766
13.343,6896.51,1485.34,0.21537,71.1506,1006021.0031,71.4068,2550.66,42,40.6787
3.211,10149.6,3235.05,0.31873,109.173,1404448.3293,128.873,3657.22,15,33.303
8.523,4483.99,1093.51,0.24386,47.209,620348.3217,54.7943,1836.09,20,44.5902
2.362,14381.9,4496.99,0.31268,176.38,1999860.8853,240.424,4479.56,23,29.955
2.298,8786.38,1956.49,0.22267,101.012,1188193.022,118.899,3863.45,26,34.3264
1.604,9472.99,2111.23,0.22286,109.376,1311456.1497,122.683,4294.44,57,33.9326
5.037,8264.33,2370.59,0.28684,73.7761,1144191.3519,108.771,3837.05,41,33.9019
3.972,5953.8,1073.06,0.18023,51.7264,823124.5639,67.9914,3034.62,24,39.762
6.512,3401.12,985.09,0.28963,26.3388,470331.1342,37.9472,1398.61,8,45.3546
16.119,13337.8,5221.85,0.3915,77.3759,1824901.2585,212.954,11506.02,79,33.4363
2.713,18856.5,5933.34,0.31465,263.299,2558308.0903,325.913,5814.4,319,20.5296
3.314,11318,2896.85,0.25595,150.231,1529806.6101,170.56,4476.15,53,31.0811
13.694,9027.4,3576.76,0.39621,82.6824,1220390.3218,125.611,4621.54,44,32.0827
1.438,11315.6,3421.68,0.30238,125.229,1573541.5165,178.815,4263.5,52,32.1626
5.261,6068.76,1474.44,0.24295,58.094,838912.5469,75.2662,2935.83,27,40.1286
7.387,12646.6,3655.82,0.28907,170.581,1781979.9482,208.323,4547.26,90,30.1744
1.971,9376.46,3301.81,0.35213,102.708,1307216.6891,135.24,3643.74,17,28.4809
1.843,7463.38,2124.92,0.28471,65.7253,1030889.529,93.8442,3039.32,51,39.8862
4.695,9710.64,4143.26,0.42667,85.4752,1362779.6313,152.943,3774.35,103,34.783
0.527,9278.82,2227.12,0.24002,98.277,1313364.384,152.218,3806.88,15,34.2962
2.063,7113.06,1883.63,0.26481,68.854,989208.2658,91.0391,3594.48,29,37.9515
1.356,13850.3,4444.65,0.3209,151.695,1985436.0171,205.325,5475.14,89,25.9141
1.971,8086.1,1621.65,0.20054,78.5118,1134256.6083,104.284,3804.98,13,34.2739
0,7365.12,1368.3,0.18578,79.1251,990476.4404,89.1105,3228.45,23,38.3836
16.285,9895.26,2747.87,0.27769,96.2384,1358670.758,127.516,4006.08,25,33.4908
5.259,13101.9,5012.78,0.38259,142.404,1851510.0865,183.22,4452.13,43,30.4782
1.659,9978.69,1531.21,0.15344,130.131,1396543.6028,160.085,4574.19,148,30.0519
0.813,6879.39,2109.73,0.30667,78.7984,936581.0574,107.544,3053.86,81,39.0674
0.954,5985.35,1175.2,0.19634,55.2031,823598.6315,79.2445,2765.62,17,40.2327
10.448,8168.97,2754.02,0.33713,69.6595,1131154.4185,97.1781,3135.89,53,37.4151
13.858,6970.82,2834.4,0.4066,58.1998,967701.2758,87.0622,2855.48,50,40.1217
18.345,14414.5,3513.29,0.24373,158.854,2063705.2458,207.728,4651.91,51,28.8775
2.679,14132.4,3841.82,0.27184,164.949,1975426.2568,216.015,5017.26,191,27.6446
18.869,5715.52,1277.77,0.22356,55.0519,739568.083,74.3495,2863.47,43,38.9939
2.074,3962.24,971.34,0.24514,32.4236,562575.1141,43.6847,1791.39,12,44.47
8.331,5908.57,1484.87,0.2513,67.4569,830337.4006,77.8999,2819.38,74,39.6867
